Date,Close
2012-05-31,1310.32996
2012-06-01,1278.04004
2012-06-04,1278.18005
2012-06-05,1285.5
2012-06-06,1315.13
2012-06-07,1314.98999
2012-06-08,1325.66003
2012-06-11,1308.93005
2012-06-12,1324.18005
2012-06-13,1314.88
2012-06-14,1329.09998
2012-06-15,1342.83997
2012-06-18,1344.78003
2012-06-19,1357.97998
2012-06-20,1355.68994
2012-06-21,1325.51001
2012-06-22,1335.02002
2012-06-25,1313.71997
2012-06-26,1319.98999
2012-06-27,1331.84998
2012-06-28,1329.04004
2012-06-29,1362.16003
2012-07-02,1365.51001
2012-07-03,1374.02002
2012-07-05,1367.57996
2012-07-06,1354.68005
2012-07-09,1352.45996
2012-07-10,1341.46997
2012-07-11,1341.44995
2012-07-12,1334.76001
2012-07-13,1356.78003
2012-07-16,1353.64001
2012-07-17,1363.67004
2012-07-18,1372.78003
2012-07-19,1376.51001
2012-07-20,1362.66003
2012-07-23,1350.52002
2012-07-24,1338.31006
2012-07-25,1337.89001
2012-07-26,1360.02002
2012-07-27,1385.96997
2012-07-30,1385.30005
2012-07-31,1379.31995
2012-08-01,1375.31995
2012-08-02,1365.0
2012-08-03,1390.98999
2012-08-06,1394.22998
2012-08-07,1401.34998
2012-08-08,1402.21997
2012-08-09,1402.80005
2012-08-10,1405.87
2012-08-13,1404.10999
2012-08-14,1403.93005
2012-08-15,1405.53003
2012-08-16,1415.51001
2012-08-17,1418.16003
2012-08-20,1418.13
2012-08-21,1413.17004
2012-08-22,1413.48999
2012-08-23,1402.07996
2012-08-24,1411.13
2012-08-27,1410.43994
2012-08-28,1409.30005
2012-08-29,1410.48999
2012-08-30,1399.47998
2012-08-31,1406.57996
2012-09-04,1404.93994
2012-09-05,1403.43994
2012-09-06,1432.12
2012-09-07,1437.92004
2012-09-10,1429.07996
2012-09-11,1433.56006
2012-09-12,1436.56006
2012-09-13,1459.98999
2012-09-14,1465.77002
2012-09-17,1461.18994
2012-09-18,1459.31995
2012-09-19,1461.05005
2012-09-20,1460.26001
2012-09-21,1460.15002
2012-09-24,1456.89001
2012-09-25,1441.58997
2012-09-26,1433.31995
2012-09-27,1447.15002
2012-09-28,1440.67004
2012-10-01,1444.48999
2012-10-02,1445.75
2012-10-03,1450.98999
2012-10-04,1461.40002
2012-10-05,1460.93005
2012-10-08,1455.88
2012-10-09,1441.47998
2012-10-10,1432.56006
2012-10-11,1432.83997
2012-10-12,1428.58997
2012-10-15,1440.13
2012-10-16,1454.92004
2012-10-17,1460.91003
2012-10-18,1457.33997
2012-10-19,1433.18994
2012-10-22,1433.81995
2012-10-23,1413.10999
2012-10-24,1408.75
2012-10-25,1412.96997
2012-10-26,1411.93994
2012-10-31,1412.16003
2012-11-01,1427.58997
2012-11-02,1414.19995
2012-11-05,1417.26001
2012-11-06,1428.39001
2012-11-07,1394.53003
2012-11-08,1377.51001
2012-11-09,1379.84998
2012-11-12,1380.03003
2012-11-13,1374.53003
2012-11-14,1355.48999
2012-11-15,1353.32996
2012-11-16,1359.88
2012-11-19,1386.89001
2012-11-20,1387.81006
2012-11-21,1391.03003
2012-11-23,1409.15002
2012-11-26,1406.29004
2012-11-27,1398.93994
2012-11-28,1409.93005
2012-11-29,1415.94995
2012-11-30,1416.18005
2012-12-03,1409.45996
2012-12-04,1407.05005
2012-12-05,1409.28003
2012-12-06,1413.93994
2012-12-07,1418.06995
2012-12-10,1418.55005
2012-12-11,1427.83997
2012-12-12,1428.47998
2012-12-13,1419.44995
2012-12-14,1413.57996
2012-12-17,1430.35999
2012-12-18,1446.79004
2012-12-19,1435.81006
2012-12-20,1443.68994
2012-12-21,1430.15002
2012-12-24,1426.66003
2012-12-26,1419.82996
2012-12-27,1418.09998
2012-12-28,1402.43005
2012-12-31,1426.18994
2013-01-02,1462.42004
2013-01-03,1459.37
2013-01-04,1466.46997
2013-01-07,1461.89001
2013-01-08,1457.15002
2013-01-09,1461.02002
2013-01-10,1472.12
2013-01-11,1472.05005
2013-01-14,1470.68005
2013-01-15,1472.33997
2013-01-16,1472.63
2013-01-17,1480.93994
2013-01-18,1485.97998
2013-01-22,1492.56006
2013-01-23,1494.81006
2013-01-24,1494.81995
2013-01-25,1502.95996
2013-01-28,1500.18005
2013-01-29,1507.83997
2013-01-30,1501.95996
2013-01-31,1498.10999
2013-02-01,1513.17004
2013-02-04,1495.70996
2013-02-05,1511.29004
2013-02-06,1512.12
2013-02-07,1509.39001
2013-02-08,1517.93005
2013-02-11,1517.01001
2013-02-12,1519.43005
2013-02-13,1520.32996
2013-02-14,1521.38
2013-02-15,1519.79004
2013-02-19,1530.93994
2013-02-20,1511.94995
2013-02-21,1502.42004
2013-02-22,1515.59998
2013-02-25,1487.84998
2013-02-26,1496.93994
2013-02-27,1515.98999
2013-02-28,1514.68005
2013-03-01,1518.19995
2013-03-04,1525.19995
2013-03-05,1539.79004
2013-03-06,1541.45996
2013-03-07,1544.26001
2013-03-08,1551.18005
2013-03-11,1556.21997
2013-03-12,1552.47998
2013-03-13,1554.52002
2013-03-14,1563.22998
2013-03-15,1560.69995
2013-03-18,1552.09998
2013-03-19,1548.33997
2013-03-20,1558.70996
2013-03-21,1545.80005
2013-03-22,1556.89001
2013-03-25,1551.68994
2013-03-26,1563.77002
2013-03-27,1562.84998
2013-03-28,1569.18994
2013-04-01,1562.17004
2013-04-02,1570.25
2013-04-03,1553.68994
2013-04-04,1559.97998
2013-04-05,1553.28003
2013-04-08,1563.06995
2013-04-09,1568.60999
2013-04-10,1587.72998
2013-04-11,1593.37
2013-04-12,1588.84998
2013-04-15,1552.35999
2013-04-16,1574.56995
2013-04-17,1552.01001
2013-04-18,1541.60999
2013-04-19,1555.25
2013-04-22,1562.5
2013-04-23,1578.78003
2013-04-24,1578.79004
2013-04-25,1585.16003
2013-04-26,1582.23999
2013-04-29,1593.60999
2013-04-30,1597.56995
2013-05-01,1582.69995
2013-05-02,1597.58997
2013-05-03,1614.42004
2013-05-06,1617.5
2013-05-07,1625.95996
2013-05-08,1632.68994
2013-05-09,1626.67004
2013-05-10,1633.69995
2013-05-13,1633.77002
2013-05-14,1650.33997
2013-05-15,1658.78003
2013-05-16,1650.46997
2013-05-17,1667.46997
2013-05-20,1666.29004
2013-05-21,1669.16003
2013-05-22,1655.34998
2013-05-23,1650.51001
2013-05-24,1649.59998
2013-05-28,1660.06006
2013-05-29,1648.35999
2013-05-30,1654.41003
2013-05-31,1630.73999
2013-06-03,1640.42004
2013-06-04,1631.38
2013-06-05,1608.90002
2013-06-06,1622.56006
2013-06-07,1643.38
2013-06-10,1642.81006
2013-06-11,1626.13
2013-06-12,1612.52002
2013-06-13,1636.35999
2013-06-14,1626.72998
2013-06-17,1639.04004
2013-06-18,1651.81006
2013-06-19,1628.93005
2013-06-20,1588.18994
2013-06-21,1592.43005
2013-06-24,1573.08997
2013-06-25,1588.03003
2013-06-26,1603.26001
2013-06-27,1613.19995
2013-06-28,1606.28003
2013-07-01,1614.95996
2013-07-02,1614.07996
2013-07-03,1615.41003
2013-07-05,1631.89001
2013-07-08,1640.45996
2013-07-09,1652.31995
2013-07-10,1652.62
2013-07-11,1675.02002
2013-07-12,1680.18994
2013-07-15,1682.5
2013-07-16,1676.26001
2013-07-17,1680.91003
2013-07-18,1689.37
2013-07-19,1692.08997
2013-07-22,1695.53003
2013-07-23,1692.39001
2013-07-24,1685.93994
2013-07-25,1690.25
2013-07-26,1691.65002
2013-07-29,1685.32996
2013-07-30,1685.95996
2013-07-31,1685.72998
2013-08-01,1706.87
2013-08-02,1709.67004
2013-08-05,1707.14001
2013-08-06,1697.37
2013-08-07,1690.91003
2013-08-08,1697.47998
2013-08-09,1691.42004
2013-08-12,1689.46997
2013-08-13,1694.16003
2013-08-14,1685.39001
2013-08-15,1661.31995
2013-08-16,1655.82996
2013-08-19,1646.06006
2013-08-20,1652.34998
2013-08-21,1642.80005
2013-08-22,1656.95996
2013-08-23,1663.5
2013-08-26,1656.78003
2013-08-27,1630.47998
2013-08-28,1634.95996
2013-08-29,1638.17004
2013-08-30,1632.96997
2013-09-03,1639.77002
2013-09-04,1653.07996
2013-09-05,1655.07996
2013-09-06,1655.17004
2013-09-09,1671.70996
2013-09-10,1683.98999
2013-09-11,1689.13
2013-09-12,1683.42004
2013-09-13,1687.98999
2013-09-16,1697.59998
2013-09-17,1704.76001
2013-09-18,1725.52002
2013-09-19,1722.33997
2013-09-20,1709.91003
2013-09-23,1701.83997
2013-09-24,1697.42004
2013-09-25,1692.77002
2013-09-26,1698.67004
2013-09-27,1691.75
2013-09-30,1681.55005
2013-10-01,1695.0
2013-10-02,1693.87
2013-10-03,1678.66003
2013-10-04,1690.5
2013-10-07,1676.12
2013-10-08,1655.44995
2013-10-09,1656.40002
2013-10-10,1692.56006
2013-10-11,1703.19995
2013-10-14,1710.14001
2013-10-15,1698.06006
2013-10-16,1721.54004
2013-10-17,1733.15002
2013-10-18,1744.5
2013-10-21,1744.66003
2013-10-22,1754.67004
2013-10-23,1746.38
2013-10-24,1752.06995
2013-10-25,1759.77002
2013-10-28,1762.10999
2013-10-29,1771.94995
2013-10-30,1763.31006
2013-10-31,1756.54004
2013-11-01,1761.64001
2013-11-04,1767.93005
2013-11-05,1762.96997
2013-11-06,1770.48999
2013-11-07,1747.15002
2013-11-08,1770.60999
2013-11-11,1771.89001
2013-11-12,1767.68994
2013-11-13,1782.0
2013-11-14,1790.62
2013-11-15,1798.18005
2013-11-18,1791.53003
2013-11-19,1787.87
2013-11-20,1781.37
2013-11-21,1795.84998
2013-11-22,1804.76001
2013-11-25,1802.47998
2013-11-26,1802.75
2013-11-27,1807.22998
2013-11-29,1805.81006
2013-12-02,1800.90002
2013-12-03,1795.15002
2013-12-04,1792.81006
2013-12-05,1785.03003
2013-12-06,1805.08997
2013-12-09,1808.37
2013-12-10,1802.62
2013-12-11,1782.21997
2013-12-12,1775.5
2013-12-13,1775.31995
2013-12-16,1786.54004
2013-12-17,1781.0
2013-12-18,1810.65002
2013-12-19,1809.59998
2013-12-20,1818.31995
2013-12-23,1827.98999
2013-12-24,1833.31995
2013-12-26,1842.02002
2013-12-27,1841.40002
2013-12-30,1841.06995
2013-12-31,1848.35999
2014-01-02,1831.97998
2014-01-03,1831.37
2014-01-06,1826.77002
2014-01-07,1837.88
2014-01-08,1837.48999
2014-01-09,1838.13
2014-01-10,1842.37
2014-01-13,1819.19995
2014-01-14,1838.88
2014-01-15,1848.38
2014-01-16,1845.89001
2014-01-17,1838.69995
2014-01-21,1843.80005
2014-01-22,1844.85999
2014-01-23,1828.45996
2014-01-24,1790.29004
2014-01-27,1781.56006
2014-01-28,1792.5
2014-01-29,1774.19995
2014-01-30,1794.18994
2014-01-31,1782.58997
2014-02-03,1741.89001
2014-02-04,1755.19995
2014-02-05,1751.64001
2014-02-06,1773.43005
2014-02-07,1797.02002
2014-02-10,1799.83997
2014-02-11,1819.75
2014-02-12,1819.26001
2014-02-13,1829.82996
2014-02-14,1838.63
2014-02-18,1840.76001
2014-02-19,1828.75
2014-02-20,1839.78003
2014-02-21,1836.25
2014-02-24,1847.60999
2014-02-25,1845.12
2014-02-26,1845.16003
2014-02-27,1854.29004
2014-02-28,1859.44995
2014-03-03,1845.72998
2014-03-04,1873.91003
2014-03-05,1873.81006
2014-03-06,1877.03003
2014-03-07,1878.04004
2014-03-10,1877.17004
2014-03-11,1867.63
2014-03-12,1868.19995
2014-03-13,1846.33997
2014-03-14,1841.13
2014-03-17,1858.82996
2014-03-18,1872.25
2014-03-19,1860.77002
2014-03-20,1872.01001
2014-03-21,1866.52002
2014-03-24,1857.43994
2014-03-25,1865.62
2014-03-26,1852.56006
2014-03-27,1849.04004
2014-03-28,1857.62
2014-03-31,1872.33997
2014-04-01,1885.52002
2014-04-02,1890.90002
2014-04-03,1888.77002
2014-04-04,1865.08997
2014-04-07,1845.04004
2014-04-08,1851.95996
2014-04-09,1872.18005
2014-04-10,1833.07996
2014-04-11,1815.68994
2014-04-14,1830.60999
2014-04-15,1842.97998
2014-04-16,1862.31006
2014-04-17,1864.84998
2014-04-21,1871.89001
2014-04-22,1879.55005
2014-04-23,1875.39001
2014-04-24,1878.60999
2014-04-25,1863.40002
2014-04-28,1869.43005
2014-04-29,1878.32996
2014-04-30,1883.94995
2014-05-01,1883.68005
2014-05-02,1881.14001
2014-05-05,1884.66003
2014-05-06,1867.71997
2014-05-07,1878.20996
2014-05-08,1875.63
2014-05-09,1878.47998
2014-05-12,1896.65002
2014-05-13,1897.44995
2014-05-14,1888.53003
2014-05-15,1870.84998
2014-05-16,1877.85999
2014-05-19,1885.07996
2014-05-20,1872.82996
2014-05-21,1888.03003
2014-05-22,1892.48999
2014-05-23,1900.53003
2014-05-27,1911.91003
2014-05-28,1909.78003
2014-05-29,1920.03003
2014-05-30,1923.56995
2014-06-02,1924.96997
2014-06-03,1924.23999
2014-06-04,1927.88
2014-06-05,1940.45996
2014-06-06,1949.43994
2014-06-09,1951.27002
2014-06-10,1950.79004
2014-06-11,1943.89001
2014-06-12,1930.10999
2014-06-13,1936.16003
2014-06-16,1937.78003
2014-06-17,1941.98999
2014-06-18,1956.97998
2014-06-19,1959.47998
2014-06-20,1962.87
2014-06-23,1962.60999
2014-06-24,1949.97998
2014-06-25,1959.53003
2014-06-26,1957.21997
2014-06-27,1960.95996
2014-06-30,1960.22998
2014-07-01,1973.31995
2014-07-02,1974.62
2014-07-03,1985.43994
2014-07-07,1977.65002
2014-07-08,1963.70996
2014-07-09,1972.82996
2014-07-10,1964.68005
2014-07-11,1967.56995
2014-07-14,1977.09998
2014-07-15,1973.28003
2014-07-16,1981.56995
2014-07-17,1958.12
2014-07-18,1978.21997
2014-07-21,1973.63
2014-07-22,1983.53003
2014-07-23,1987.01001
2014-07-24,1987.97998
2014-07-25,1978.33997
2014-07-28,1978.91003
2014-07-29,1969.94995
2014-07-30,1970.06995
2014-07-31,1930.67004
2014-08-01,1925.15002
2014-08-04,1938.98999
2014-08-05,1920.20996
2014-08-06,1920.23999
2014-08-07,1909.56995
2014-08-08,1931.58997
2014-08-11,1936.92004
2014-08-12,1933.75
2014-08-13,1946.71997
2014-08-14,1955.18005
2014-08-15,1955.06006
2014-08-18,1971.73999
2014-08-19,1981.59998
2014-08-20,1986.51001
2014-08-21,1992.37
2014-08-22,1988.40002
2014-08-25,1997.92004
2014-08-26,2000.02002
2014-08-27,2000.12
2014-08-28,1996.73999
2014-08-29,2003.37
2014-09-02,2002.28003
2014-09-03,2000.71997
2014-09-04,1997.65002
2014-09-05,2007.70996
2014-09-08,2001.54004
2014-09-09,1988.43994
2014-09-10,1995.68994
2014-09-11,1997.44995
2014-09-12,1985.54004
2014-09-15,1984.13
2014-09-16,1998.97998
2014-09-17,2001.56995
2014-09-18,2011.35999
2014-09-19,2010.40002
2014-09-22,1994.29004
2014-09-23,1982.77002
2014-09-24,1998.30005
2014-09-25,1965.98999
2014-09-26,1982.84998
2014-09-29,1977.80005
2014-09-30,1972.29004
2014-10-01,1946.16003
2014-10-02,1946.17004
2014-10-03,1967.90002
2014-10-06,1964.81995
2014-10-07,1935.09998
2014-10-08,1968.89001
2014-10-09,1928.20996
2014-10-10,1906.13
2014-10-13,1874.73999
2014-10-14,1877.69995
2014-10-15,1862.48999
2014-10-16,1862.76001
2014-10-17,1886.76001
2014-10-20,1904.01001
2014-10-21,1941.28003
2014-10-22,1927.10999
2014-10-23,1950.81995
2014-10-24,1964.57996
2014-10-27,1961.63
2014-10-28,1985.05005
2014-10-29,1982.30005
2014-10-30,1994.65002
2014-10-31,2018.05005
2014-11-03,2017.81006
2014-11-04,2012.09998
2014-11-05,2023.56995
2014-11-06,2031.20996
2014-11-07,2031.92004
2014-11-10,2038.26001
2014-11-11,2039.68005
2014-11-12,2038.25
2014-11-13,2039.32996
2014-11-14,2039.81995
2014-11-17,2041.31995
2014-11-18,2051.80005
2014-11-19,2048.71997
2014-11-20,2052.75
2014-11-21,2063.5
2014-11-24,2069.40991
2014-11-25,2067.03003
2014-11-26,2072.83008
2014-11-28,2067.56006
2014-12-01,2053.43994
2014-12-02,2066.55005
2014-12-03,2074.33008
2014-12-04,2071.91992
2014-12-05,2075.37012
2014-12-08,2060.31006
2014-12-09,2059.82007
2014-12-10,2026.14001
2014-12-11,2035.32996
2014-12-12,2002.32996
2014-12-15,1989.63
2014-12-16,1972.73999
2014-12-17,2012.89001
2014-12-18,2061.22998
2014-12-19,2070.6499
2014-12-22,2078.54004
2014-12-23,2082.16992
2014-12-24,2081.87988
2014-12-26,2088.77002
2014-12-29,2090.57007
2014-12-30,2080.3501
2014-12-31,2058.8999
